Numer_wyprawy,MEMBID,MYEAR,FNAME,LNAME
AMAD22104,13,2022,Dawa Pasang,Sherpa
AMAD22105,1,2022,Silvestro,Franchini
AMAD22105,2,2022,Philip Aurelius,Andrews
AMAD22105,3,2022,James Michael William,Barclay
AMAD22105,4,2022,Mario,Celinic
AMAD22105,5,2022,William John Christopher,Dean
AMAD22105,6,2022,Renaye Michelle,Dickerson
AMAD22105,7,2022,Austin Scott,Fitzgerald
AMAD22105,8,2022,Jonathan Wayne,Heshka
AMAD22105,9,2022,Masaru,Kanda
AMAD22105,10,2022,Stefano,Monfaroini
AMAD22105,11,2022,Calum James,Muskett
AMAD22105,12,2022,Tom,Nichols
AMAD22105,13,2022,Philip,O'Connell
AMAD22105,14,2022,Davor,Vecaj
AMAD22105,15,2022,Sarah Ann,Williams
AMAD22106,1,2022,Sanna Mari,Raistakka
AMAD22106,2,2022,Jacques Emmanuel Christian Rene,Belissent
AMAD22107,1,2022,Richard Warren,McConnell
AMAD22107,2,2022,Gillian Rachel,Burwell
AMAD22107,3,2022,Phillip,Clough
AMAD22107,4,2022,Albina,Kopteva
AMAD22107,5,2022,Ulyana,Lisovyk
AMAD22107,6,2022,Mehul,Mittal
AMAD22107,7,2022,Warren Lloyd,Rowe
AMAD22107,8,2022,Zsuzsanna,Sarpatki
AMAD22107,9,2022,Sergey,Seliverstov
AMAD22107,10,2022,Benito,Tompot
AMAD22107,11,2022,Prem,Magar
AMAD22107,12,2022,Ang Kaji,Sherpa
AMAD22107,13,2022,Lakpa Thindu,Sherpa
AMAD22107,14,2022,Nyima Gyalu,Sherpa
AMAD22107,15,2022,Ongchhu (Wongchhu),Sherpa
AMAD22107,16,2022,Pasang,Sherpa
AMAD22107,17,2022,Gesman,Tamang
AMAD22108,1,2022,Juan Francisco,Arres Segovia
AMAD22108,2,2022,Jose,Arrate Fuentes Pila
AMAD22108,3,2022,Christopher Curtis,Baldwin
AMAD22108,4,2022,Sandra,Castellanas Sans
AMAD22108,5,2022,Maksim,Davydik
AMAD22108,6,2022,Francisco Javier,Garrido Gonzalez
AMAD22108,7,2022,Ivan,Janovic
AMAD22108,8,2022,Ruben,Jimenez Gomez
AMAD22108,9,2022,Juan Manuel,Parraga Girones
AMAD22108,10,2022,Tomas,Peti
AMAD22108,11,2022,David,Sanz Tormo
AMAD22108,12,2022,Alberto,Urtasun Uriz
AMAD22109,1,2022,Iraj,Maani Golestan
AMAD22109,2,2022,Zohreh Koohi,Ardaki
AMAD22109,3,2022,Brian Andrew,Barwatt
AMAD22109,4,2022,Andrew Michael,Donahue
AMAD22109,5,2022,Rasoul,Faramarzpoor
AMAD22109,6,2022,Seyedeh Fatemeh,Hashemi
AMAD22109,7,2022,Chak-Sum,Lo
AMAD22109,8,2022,Seyed Alisina,Mostafavi
AMAD22109,9,2022,Mehdi Roghani,Ouchdokani
AMAD22109,10,2022,Crishtal Catalina,Rios Garcia
AMAD22110,1,2022,August Maurice,Franzen
AMAD22110,2,2022,Cory Joseph,Schmidt
AMAD22111,1,2022,Pedro Jose,Llanos de la Concha
AMAD22111,2,2022,Jangbu,Sherpa
AMPG22101,1,2022,Vitaliy,Musiyenko
AMPG22101,2,2022,Nicholas Taylor,Mestre
ANN122101,1,2022,Moeses,Fiamoncini
ANN122101,2,2022,Timur (Tim),Bogdanov
ANN122101,3,2022,Adriana,Brownlee Pinon
ANN122101,4,2022,Giampaolo,Corona
ANN122101,5,2022,George Justin,Ionescu
ANN122101,6,2022,Olga,Koroleva
ANN122101,7,2022,Laura-Mihaela,Mares
ANN122101,8,2022,Dorota Lidia,Rasinska-Samocko
ANN122101,9,2022,Juan Pablo,Sarjanovich Solano
ANN122101,10,2022,Ko-Erh (Grace),Tseng
ANN122101,11,2022,Arjun,Vajpai
ANN122101,12,2022,Josette,Valloton
ANN122101,13,2022,Johann (Hans),Wenzl
ANN122101,14,2022,Chhangba,Sherpa
ANN122101,15,2022,Dawa Nurbu,Sherpa
ANN122101,16,2022,Gyalje (Gelje),Sherpa
ANN122101,17,2022,Nima Gyalzen,Sherpa
ANN122101,18,2022,Pasang Nurbu,Sherpa
ANN122101,19,2022,Ningma Dorje,Tamang
ANN122102,1,2022,Kasturi Deepak,Savekar
ANN122102,2,2022,Bouchra,Baibanou
ANN122102,3,2022,Gantulga,Bekh-Ochir
ANN122102,4,2022,Chiao-Yu (Tri-Fish),Chan
ANN122102,5,2022,Kristin,Harila
ANN122102,6,2022,Alessandra Kate (Allie),Pepper
ANN122102,7,2022,Dawa Tenzing,Sherpa
ANN122102,8,2022,Dawa Wangchuk (Dawa Ongchu),Sherpa
ANN122102,9,2022,Dawa Wongchu,Sherpa
ANN122102,10,2022,Dorchi (Halung Dorje),Sherpa
ANN122102,11,2022,Lhakpa Nurbu,Sherpa
ANN122102,12,2022,Lhakpa Thinduk/Thendu,Sherpa
ANN122102,13,2022,Pasang Dawa (Pasdawa),Sherpa
ANN122103,1,2022,Bharath,Thammineni
ANN122103,2,2022,Satyadeep,Gupta
ANN122103,3,2022,Palkesh G.,Kalma
ANN122103,4,2022,Baljeet,Kaur
ANN122103,5,2022,Jason Terence,Krishnan
ANN122103,6,2022,Skalzang,Rigzin
ANN122103,7,2022,Brij Mohan (Breeze),Sharma
ANN122103,8,2022,Kami,Sherpa
ANN122103,9,2022,Urgen,Sherpa
ANN422101,1,2022,Diahanne (Di),Gilbert
ANN422101,2,2022,Daniel Christopher,Gee
ANN422101,3,2022,Graham John,Muggleton
ANN422101,4,2022,Susan Emma,Parker
ANN422101,5,2022,Charles David,Pilbeam
ANN422101,6,2022,Ronald (Ron),Rutland
ANN422101,7,2022,Luke John,Smith
ANN422101,8,2022,Paul John,Wintersgill
BARU22101,1,2022,Julian Philip,Sandbrink
BARU22101,2,2022,Andreas,Als
BARU22101,3,2022,Michel,Brama
BARU22101,4,2022,Nils Olof Erland,Carlstoft
BARU22101,5,2022,Maarten,De Klerk
BARU22101,6,2022,Marcel Gerardus Marie,Engelen
BARU22101,7,2022,Yaakov Yisrael,Fein
BARU22101,8,2022,Aldo Vladimir,Guerrero Sotomayor
BARU22101,9,2022,Jonathan Wayne,Heshka
BARU22101,10,2022,Ian James,Hibbert
BARU22101,11,2022,Per Henril Harald,Iversen
BARU22101,12,2022,Horst,Kofler
BARU22101,13,2022,Cezary,Kozon
BARU22101,14,2022,Soeren,Lund
BARU22101,15,2022,Harold Randal,Orner
BARU22101,16,2022,Shika,Raju
BARU22101,17,2022,Paal David Holmes,Skyrud
BARU22101,18,2022,Ashok,Lama
BARU22102,1,2022,Lisa Johanna,Bayerl Berndl
BARU22102,2,2022,Stephen,Bayerl
DHA122101,1,2022,Mingma Gyalje,Sherpa
DHA122101,2,2022,Haakon,Aasvang
DHA122101,3,2022,Hong-Juan,Dong
DHA122101,4,2022,Naoki,Ishikawa
DHA122101,5,2022,Keval Hiren,Kakka
DHA122101,6,2022,Sasko,Kedev
DHA122101,7,2022,Mi-He,Liu
DHA122101,8,2022,Tracee Lee,Metcalfe
DHA122101,9,2022,Anurag Reddy,Nallavelli
DHA122101,10,2022,Gina Marie,Rzucidlo
DHA122101,11,2022,Christopher Bernard (Chris),Warner
DHA122101,12,2022,Jill,Wheatley
DHA122101,13,2022,Vinayak Jaya,Malla
DHA122101,14,2022,Angdu,Sherpa
DHA122101,15,2022,Chhiring (Tshering),Sherpa
DHA122101,16,2022,Dawa Gyalje (Dawa Gyalzen),Sherpa
DHA122101,17,2022,Dawa Kami,Sherpa
DHA122101,18,2022,Jit Bahadur (Thile),Sherpa
DHA122101,19,2022,Kili Pemba (Kilu Pemba),Sherpa
DHA122101,20,2022,Pemba Tenzing,Sherpa
DHA122101,21,2022,Sonam Tashi,Sherpa
DHA122101,22,2022,Tamting,Sherpa
DHA122101,23,2022,Thundu,Sherpa
DHA122102,1,2022,Antonios,Sykaris
DHA122102,2,2022,Chiao-Yu (Tri-Fish),Chan
DHA122102,3,2022,Denis (Danny),Gordin
DHA122102,4,2022,Kristin,Harila
DHA122102,5,2022,Omri,Margalit
DHA122102,6,2022,Assaf Haim,Nave
DHA122102,7,2022,Yachiyo,Suzuki
DHA122102,8,2022,Dawa,Sherpa
DHA122102,9,2022,Dawa Wangchuk (Dawa Ongchu),Sherpa
DHA122102,10,2022,Dorchi (Halung Dorje),Sherpa
DHA122102,11,2022,Mingma Thindu,Sherpa
DHA122102,12,2022,Pasang Dawa (Pasdawa),Sherpa
DHA122103,1,2022,Carlos,Soria Fontan
DHA122103,2,2022,Luis,Carcavilla Urqui
DHA122103,3,2022,Isidoro,San Justo Molleda
DHA122103,4,2022,Dorchi,Sherpa
DHA122103,5,2022,Mingtemba (Mikel),Sherpa
DHA122103,6,2022,Ngima Wangdak,Sherpa
DHA122104,1,2022,Andreas,Neuschmid
DHA122104,2,2022,Barbara Susanne (Billi),Bierling
DHA122104,3,2022,Juergen Heinrich,Diez
DHA122104,4,2022,Christoph,Miesch
DHA122104,5,2022,Jonas,Salzmann
DHA122104,6,2022,Stefan,Sieveking
DHA122104,7,2022,Karma Gyalzen (Karma Gelgen),Sherpa
DHA122104,8,2022,Mingmar,Sherpa
DHA122104,9,2022,Tashi Chhiring (Tashi Tshering),Sherpa
DHA122104,10,2022,Lal Bahadur,Tamang
DOLM22101,1,2022,Catalina Maria (Cati),Llado Matas
DOLM22101,2,2022,Elvira,Mayol
DOLM22101,3,2022,Jose (Pep),Roig Sancho De La Jordana
DOLM22101,4,2022,Bartomeu (Tomeu),Rubi Pol
DOR222101,1,2022,Paul,Ramsden
DOR222101,2,2022,Timothy,Miller
EVER13133,12,2013,Zeta Pasang,Sherpa
EVER22101,12,2022,Dendi,Sherpa
EVER22101,13,2022,Fura Tshering,Sherpa
EVER22101,14,2022,Kami Rita (Topke),Sherpa
EVER22101,15,2022,Lhakpa Tenzing,Sherpa
EVER22101,16,2022,Ngima Tashi,Sherpa
EVER22101,17,2022,Phurba Chhoter (Ang Jangbu),Sherpa
EVER22101,18,2022,Phurba Kusang,Sherpa
EVER22101,19,2022,Sona Chhiri,Sherpa
EVER22101,20,2022,Tenje,Sherpa
EVER22101,21,2022,Tenjing Gyalzen,Sherpa
EVER22101,22,2022,Taraman,Tamang
EVER22102,1,2022,Justin Reese,Merle
EVER22102,2,2022,Hunter Blythe,Argenbright
EVER22102,3,2022,Krystopher Nashat,Benyamein
EVER22102,4,2022,Hoa,Lam
EVER22102,5,2022,Paul Charles,Marshall
EVER22102,6,2022,George Vojtech,Pesek
EVER22102,7,2022,Andreas (Andy),Polloczek
EVER22102,8,2022,Kimberly Ann,Silloway
EVER22102,9,2022,Ann Schnittker,Sparks
EVER22102,10,2022,Lindsay Terese,Zimmerman
EVER22102,11,2022,Thunang Lhomi,Bhote
EVER22102,12,2022,Ang Karma,Sherpa
EVER22102,13,2022,Chhiring Tendi,Sherpa
EVER22102,14,2022,Da Rinji,Sherpa
EVER22102,15,2022,Dawa Tenzing/Tenjing,Sherpa
EVER22102,16,2022,Fura Gyalzen,Sherpa
EVER22102,17,2022,Gyalzen Dorje (Gyaljen Dorje),Sherpa
EVER22102,18,2022,Jambale,Sherpa
EVER22102,19,2022,Mingma Dorje,Sherpa
EVER22102,20,2022,Mingma Sona,Sherpa
EVER22102,21,2022,Ngima Sona (Nima Sona),Sherpa
EVER22102,22,2022,Ngima Tenji,Sherpa
EVER22102,23,2022,Nuru Jangbu,Sherpa
EVER22102,24,2022,Phu Nuru (Phunuru),Sherpa
EVER22102,25,2022,Phurba Geljen,Sherpa
EVER22103,1,2022,Michael Aaron,Hamill
EVER22103,2,2022,Girish,Agrawal
EVER22103,3,2022,Meghan Suzanne,Buchanan
EVER22103,4,2022,Tomas,Ceppi
EVER22103,5,2022,Sean Allen,Cope
EVER22103,6,2022,Lara Christine,Daniel
EVER22103,7,2022,Casey Aaron,Grom
EVER22103,8,2022,Walter Sharpe,Hailes
EVER22103,9,2022,Jessica Eliot,Hepburn
EVER22103,10,2022,Gabrielle Jane,Kanizay
EVER22103,11,2022,Jane Frances,Kanizay
EVER22103,12,2022,John Martin,Keagy
EVER22103,13,2022,Margaret Kathleen,Kincaid
EVER22103,14,2022,Manal Adel Youseff,Rostom
EVER22103,15,2022,Pascale Agnes Buisson,Soubrane
EVER22103,16,2022,Inder Singh,Takhar
EVER22103,17,2022,Clayton Brent Royce,Wolfe
EVER22103,18,2022,Mark Austin,Woodward
EVER22103,19,2022,Chheden Lama (Tseten),Bhote
EVER22103,20,2022,Pasang,Bhote
EVER22103,21,2022,Anup,Gurung
EVER22103,22,2022,Sujun,Gurung
EVER22103,23,2022,Narendra,Shahi
EVER22103,24,2022,Dawa,Sherpa
EVER22103,25,2022,Dawa Dendi (Dawa Tendi),Sherpa
EVER22103,26,2022,Kalzang Dorje,Sherpa
EVER22103,27,2022,Kami Tshering (Ang Tshering),Sherpa
EVER22103,28,2022,Lakpa,Sherpa
EVER22103,29,2022,Pasang,Sherpa
EVER22103,30,2022,Pasang Chhiri (Ang Chhiri),Sherpa
EVER22103,31,2022,Pasang Kami,Sherpa
EVER22103,32,2022,Pasang Tendi,Sherpa
EVER22103,33,2022,Pasang Tendi,Sherpa
EVER22103,34,2022,Pemba Chhongba,Sherpa
EVER22103,35,2022,Pemba Gelje,Sherpa
EVER22103,36,2022,Pemba Gyaltsen (Pega),Sherpa
EVER22103,37,2022,Pemba Rinji,Sherpa
EVER22103,38,2022,Kusang Dorje,Tamang
EVER22103,39,2022,Namgel Dorje,Tamang
EVER22103,40,2022,Pemba,Tamang
EVER22103,41,2022,Sonam Phinjo,Tamang
EVER22104,1,2022,Daniel Lee (Dan),Mazur
EVER22104,2,2022,Barry Micheal,Brogan
EVER22104,3,2022,Claudiu,Fatu
EVER22104,4,2022,Mark Anthony,Guido
EVER22104,5,2022,Morgan Matthew,Hawes
EVER22104,6,2022,Alexander Roger,Holt
EVER22104,7,2022,Jason Martin,Howell
EVER22104,8,2022,Adam Kevin,Jones
EVER22104,9,2022,Adam Russell,Jones
EVER22104,10,2022,David Joseph,O'Brien
EVER22104,11,2022,Erik Leon,Seedhouse
EVER22104,12,2022,Ryo,Shigemoto
EVER22104,13,2022,Paul Thomas,Spackman
EVER22104,14,2022,Hong Phuc,Trinh
EVER22104,15,2022,Zachary Tylor,White
EVER22104,16,2022,Erik,Ziegler
EVER22104,17,2022,Ang Dorje,Sherpa
EVER22104,18,2022,Gelje (Gelze),Sherpa
EVER22104,19,2022,Guru Ngima,Sherpa
EVER22104,20,2022,Karma Gyalje,Sherpa
EVER22104,21,2022,Lhakpa Dawa,Sherpa
EVER22104,22,2022,Lhakpa Gelu (Lhakpa Gelbu),Sherpa
EVER22104,23,2022,Pemba,Sherpa
EVER22104,24,2022,Tenji/Tenzing,Sherpa
EVER22104,25,2022,Wangchuk,Sherpa
EVER22105,1,2022,Dawa Steven,Sherpa
EVER22105,2,2022,Indrajeet,Bakalwar
EVER22105,3,2022,Subir,Bakshi
EVER22105,4,2022,Pierre Gregory,Carter
EVER22105,5,2022,Tao,Chen
EVER22105,6,2022,Xiao-Yi,Chen
EVER22105,7,2022,Asmita,Dorjee
EVER22105,8,2022,Den,Eror
EVER22105,9,2022,Samir,Jung Thapa
EVER22105,10,2022,Kenji,Kasahara
EVER22105,11,2022,Sheikh Hassan,Khan Ali Shahida
EVER22105,12,2022,Tomas,Otruba
EVER22105,13,2022,Jia-Kuan,Sun
EVER22105,14,2022,Yuwantika,Tamang
EVER22105,15,2022,Wu-Song,Wang
EVER22105,16,2022,Sean Thomas,Williams
EVER22105,17,2022,Samden,Bhote
EVER22105,18,2022,Thilen,Bhote
EVER22105,19,2022,Kami Chhiri,Sherpa
EVER22105,20,2022,Lhakpa,Sherpa
EVER22105,21,2022,Lhakpa Nuru,Sherpa
EVER22105,22,2022,Mingma Tenjing,Sherpa
EVER22105,23,2022,Pemba Tshering,Sherpa
EVER22105,24,2022,Pemba Tshering (Maila),Sherpa
EVER22105,25,2022,Shera Gyalzen,Sherpa
EVER22105,26,2022,Sonam Tshering,Sherpa
EVER22105,27,2022,Sonam Tshiring,Sherpa
EVER22105,28,2022,Tshering Tashi,Sherpa
EVER22105,29,2022,Tshering Thundu,Sherpa
EVER22106,1,2022,Garrett Christian,Madison
EVER22106,2,2022,Todd Stephen,Ammerman
EVER22106,3,2022,Carter Edward,Beck
EVER22106,4,2022,Claudio Javier (Cacho),Beiza
EVER22106,5,2022,David Howard,Courtney
EVER22106,6,2022,Dwight Ewing,Crow
EVER22106,7,2022,Ardavan,Farmanfarmaian
EVER22106,8,2022,Rebecca Jane (Becks),Ferry
EVER22106,9,2022,Robert Joshua,Garrison
EVER22106,10,2022,Saskia Maria,Jacobson
EVER22106,11,2022,Cameron Hamilton,Kenny
EVER22106,12,2022,Stephane,Mayer Millette
EVER22106,13,2022,Chase Allan,Merriam
EVER22106,14,2022,Roi,Negri
EVER22106,15,2022,Sara,Safari
EVER22106,16,2022,Robert Kelso,Smith
EVER22106,17,2022,Terray Ellington,Sylvester
EVER22106,18,2022,Chhiring,Bhote
EVER22106,19,2022,Pasang,Bhote
EVER22106,20,2022,Ang Kami,Lama
EVER22106,21,2022,Ang Phurba,Sherpa
EVER22106,22,2022,Chhetar (Sonam),Sherpa
EVER22106,23,2022,Dawa,Sherpa
EVER22106,24,2022,Kami Dorje (Kamdorji),Sherpa
EVER22106,25,2022,Lakpa,Sherpa
EVER22106,26,2022,Ming Dorchi,Sherpa
EVER22106,27,2022,Mingma,Sherpa
EVER22106,28,2022,Pemba Chhiri,Sherpa
EVER22106,29,2022,Pemba Chhoti,Sherpa
EVER22106,30,2022,Rinji (Rinzin),Sherpa
EVER22106,31,2022,Sange,Sherpa
EVER22106,32,2022,Temba,Sherpa
EVER22106,33,2022,Dhan Bahadur,Tamang
EVER22106,34,2022,Siddhi Bahadur,Tamang
EVER22106,35,2022,Sher Bahadur,Thapa Magar
EVER22107,1,2022,Kenton Edward,Cool
EVER22107,2,2022,Elia,Saikaly
EVER22107,3,2022,Rebecca Louise,Smith
EVER22107,4,2022,Chewang Dorje,Sherpa
EVER22107,5,2022,Chheten Dorje,Sherpa
EVER22107,6,2022,Dawa Jangbu,Sherpa
EVER22107,7,2022,Dorje Gyalzen,Sherpa
EVER22107,8,2022,Kami Rita,Sherpa
EVER22107,9,2022,Pasang Kaji,Sherpa
EVER22108,1,2022,Philip James,De-Beger
EVER22108,2,2022,Jeffery Andrew,Leech
EVER22108,3,2022,Garth Neal,Miller
EVER22108,4,2022,Ilia,Ponomarev
EVER22108,5,2022,Luke Josef,Rollnik
EVER22108,6,2022,Patrick Connor Lachlan,Weinrauch
EVER22108,7,2022,Chhebi,Bhote
EVER22108,8,2022,Lhakpa/Lakpa,Bhote
EVER22108,9,2022,Pasang Wangchu/Angju,Bhote
EVER22108,10,2022,Tenjin,Bhote
EVER22108,11,2022,Dawa Geljen (Da Geljen),Sherpa
EVER22108,12,2022,Dorchi,Sherpa
EVER22109,1,2022,Lukas,Furtenbach
EVER22109,2,2022,Ema De Jesus Joao,Dantas
EVER22109,3,2022,Johannes,Ettlinger
EVER22109,4,2022,Philip Christian,Flaemig
EVER22109,5,2022,Johann,Fromm
EVER22109,6,2022,Rupert Arnold,Hauer
EVER22109,7,2022,Hanspeter,Hoeck
EVER22109,8,2022,Finn-Olaf,Jones
EVER22109,9,2022,Graham Leslie,Keene
EVER22109,10,2022,Anita,Maruna
EVER22109,11,2022,Barak,Matalon
EVER22109,12,2022,Diarmuid Padraig,Morrissey
EVER22109,13,2022,Robert Wayne,Orchard
EVER22109,14,2022,Wilhelm,Steindl
EVER22109,15,2022,Luis Andreas,Stitzinger
EVER22109,16,2022,Martin Georg,Stoschek
EVER22109,17,2022,David John (Dave),Watson
EVER22109,18,2022,Herbert,Wolf
EVER22109,19,2022,Michael,Wolff
EVER22109,20,2022,Dawa Jangbu,Lama
EVER22109,21,2022,Ang Kaji,Sherpa
EVER22109,22,2022,Dawa,Sherpa
EVER22109,23,2022,Dawa Chhiring,Sherpa
EVER22109,24,2022,Dawa Dorchi,Sherpa
EVER22109,25,2022,Dawa Rinje (Darinje),Sherpa
EVER22109,26,2022,Dawa Tenji,Sherpa
EVER22109,27,2022,Dorchi,Sherpa
EVER22109,28,2022,Kami Dorchi,Sherpa
EVER22109,29,2022,Kunga,Sherpa
EVER22109,30,2022,Kusang,Sherpa
EVER22109,31,2022,Lakpa,Sherpa
EVER22109,32,2022,Lakpa,Sherpa
EVER22109,33,2022,Lakpa Thendu/Thinkuk,Sherpa
EVER22109,34,2022,Mingma Dorchi/Dorje,Sherpa
EVER22109,35,2022,Mingma Temba,Sherpa
EVER22109,36,2022,Muktu Lhakpa (Muktuk),Sherpa
EVER22109,37,2022,Ngima Tashi,Sherpa
EVER22109,38,2022,Nima Dorje,Sherpa
EVER22109,39,2022,Nima Dorje (Nima Dorchi),Sherpa
EVER22109,40,2022,Pasang,Sherpa
EVER22109,41,2022,Pasang Gelji (Pasang Gelze),Sherpa
EVER22109,42,2022,Pemba Rinzi/Rinji,Sherpa
EVER22109,43,2022,Phu Dorchi,Sherpa
EVER22109,44,2022,Phurbu Kusang,Sherpa
EVER22109,45,2022,Ram Nurbu,Sherpa
EVER22109,46,2022,Mingmar,Tamang
EVER22110,1,2022,Stuart Christopher,Peacock
EVER22110,2,2022,John Kane,Deans
EVER22110,3,2022,Liam Arthur John,Hanlon
EVER22110,4,2022,Stephen Edward,Hayes
EVER22110,5,2022,Anna-Charlotta Josefina,Persson
EVER22110,6,2022,Martin Roy,Pritchard-Howarth
EVER22110,7,2022,Philip,Walton
EVER22110,8,2022,Nurbu,Sherpa
EVER22110,9,2022,Pem Gelje,Sherpa
EVER22110,10,2022,Phu Rinji,Sherpa
EVER22110,11,2022,Phurba Wangchhu,Sherpa
EVER22110,12,2022,Phursemba (Phur Temba),Sherpa
EVER22110,13,2022,Bir Bahadur,Tamang
EVER22111,1,2022,Sean Joseph David,James
EVER22111,2,2022,Stuart Andrew,Kershaw
EVER22111,3,2022,Kristoffer Andrew,Moeckell
EVER22111,4,2022,Arthur George,Prestidge
EVER22111,5,2022,Aklakur (Akke),Rahman
EVER22111,6,2022,Saman,Tahmooresi
EVER22111,7,2022,Lhakpa Tenji,Sherpa
EVER22111,8,2022,Nurbu Chhiring,Sherpa
EVER22111,9,2022,Phu Dorchi,Sherpa
EVER22111,10,2022,Tenjen,Sherpa
EVER22112,1,2022,Benjamin Mason (Ben),Jones
EVER22112,2,2022,Gautam,Shine
EVER22112,3,2022,Ross Joseph,Tichy
EVER22112,4,2022,Timothy Sean,Murray
EVER22112,5,2022,Phura Kancha (Fur Kancha),Sherpa
EVER22112,6,2022,Pema,Sherpa
EVER22112,7,2022,Karma Serki (Karma Sarki),Sherpa
EVER22113,1,2022,Peter George (Pete),Athans
EVER22113,2,2022,Lester Baker,Perry
EVER22113,3,2022,Arbindra,Khadka
EVER22113,4,2022,Tom K. R.,Matthews
EVER22113,5,2022,Dawa Yangzum,Sherpa
EVER22113,6,2022,Ila Nuru,Sherpa
EVER22113,7,2022,Kami Temba,Sherpa
EVER22113,8,2022,Kanchha Nuru,Sherpa
EVER22113,9,2022,Lhakpa Nuru,Sherpa
EVER22113,10,2022,Lhakpa Tshering,Sherpa
EVER22113,11,2022,Mingma Nuru (Ang Nuru),Sherpa
EVER22113,12,2022,Ngima Namgyal,Sherpa
EVER22113,13,2022,Nima Kancha,Sherpa
EVER22113,14,2022,Nima Nurbu,Sherpa
EVER22113,15,2022,Nima Tshering (Ngima Chhiri),Sherpa
EVER22113,16,2022,Pasang Kami (PK),Sherpa
EVER22113,17,2022,Phu Tashi,Sherpa
EVER22113,18,2022,Tenzing Gyalzen,Sherpa
EVER22114,1,2022,Philip Darnell,Henderson
EVER22114,2,2022,Manoah Caleb,Ainuu
EVER22114,3,2022,Frederick Douglas,Campbell
EVER22114,4,2022,Abebech Maryam,Dione
EVER22114,5,2022,Douglas Robert (Rob),"Gowler, Jr"
EVER22114,6,2022,Evan Rashaan,Green
EVER22114,7,2022,James Ngarariga,Kagambi
EVER22114,8,2022,Thomas Darnell,Moore
EVER22114,9,2022,Demond Terrell,Mullins
EVER22114,10,2022,Rosemary Elizabeth,Saal
EVER22114,11,2022,Kenneth Eddie,Taylor
EVER22114,12,2022,Amrit,Ale
EVER22114,13,2022,Chhepal,Sherpa
EVER22114,14,2022,Chhewang Lendu (Tsewang Lendu),Sherpa
EVER22114,15,2022,Da Chhiree,Sherpa
EVER22114,16,2022,Lhakpa Chhiri (Sonam),Sherpa
EVER22114,17,2022,Lhakpa Sonam,Sherpa
EVER22114,18,2022,Ngawang Tenjing (Nawang Tenzing),Sherpa
EVER22114,19,2022,Ngima Nuru,Sherpa
EVER22114,20,2022,Pasang Nima,Sherpa
EVER22114,21,2022,Pemba,Sherpa
EVER22114,22,2022,Phura Chhetan (Fura Chhetan),Sherpa
EVER22114,23,2022,Phura Temba,Sherpa
EVER22114,24,2022,Tashi Gyalzen,Sherpa
EVER22115,1,2022,Alexander (Alex),Abramov
EVER22115,2,2022,Alexander,Brychkin
EVER22115,3,2022,Nataliya,Bykovskaya
EVER22115,4,2022,Dmitri Aleksandrovich,Ermakov
EVER22115,5,2022,Matthew Paul,Irving
EVER22115,6,2022,Pavel,Kostrikin
EVER22115,7,2022,Liliia,Kovalenko
EVER22115,8,2022,Michael,Kozlov
EVER22115,9,2022,Fedor,Kuprichenkov
EVER22115,10,2022,Boris,Manevich
EVER22115,11,2022,Sergei,Motorkin
EVER22115,12,2022,Artem,Rostovtsev
EVER22115,13,2022,Olga,Rumyantseva
EVER22115,14,2022,Lakpa/Lhakpa,Sherpa
EVER22115,15,2022,Veronika,Zaripova
EVER22115,16,2022,Dawa,Sherpa
EVER22115,17,2022,Dawa,Sherpa
EVER22115,18,2022,Dawa Chhiring,Sherpa
EVER22115,19,2022,Dawa Geljen,Sherpa
EVER22115,20,2022,Karma Gyalje,Sherpa
EVER22115,21,2022,Lakpa Gelu,Sherpa
EVER22115,22,2022,Lakpa Gelu,Sherpa
EVER22115,23,2022,Lakpa Nurbu,Sherpa
EVER22115,24,2022,Lakpa Ongjuk,Sherpa
EVER22115,25,2022,Lhakpa,Sherpa
EVER22115,26,2022,Milan,Sherpa
EVER22115,27,2022,Ming Dukpa,Sherpa
EVER22115,28,2022,Ngima Dorchi,Sherpa
EVER22115,29,2022,Ngima Nurbu,Sherpa
EVER22115,30,2022,Ngima Ongda,Sherpa
EVER22115,31,2022,Ngima Thindu,Sherpa
EVER22115,32,2022,Nima Dindu,Sherpa
EVER22115,33,2022,Nima Ongdi,Sherpa
EVER22115,34,2022,Nima Ungdi,Sherpa
EVER22115,35,2022,Pasang (Pasang Temba),Sherpa
EVER22115,36,2022,Pemba Nurbu,Sherpa
EVER22115,37,2022,Rinjen,Sherpa
EVER22115,38,2022,Rinjin Ongel,Sherpa
EVER22116,1,2022,Hedayet,Ali
EVER22116,2,2022,Nayla Nasir Ahmed,Al Baloushi
EVER22116,3,2022,Jonathan Charles,Bosco
EVER22116,4,2022,Ariunzul,Chuluunbaatar
EVER22116,5,2022,Nitish,Daiya
EVER22116,6,2022,Oswaldo Aurielo,Freire Cartegena
EVER22116,7,2022,Jussi Petteri,Haikka
EVER22116,8,2022,John Edward,Haskew
EVER22116,9,2022,Tomoya,Ikeda
EVER22116,10,2022,Pablo Cesar,Jiminez Perez
EVER22116,11,2022,Bikash,Karki
EVER22116,12,2022,Manish,Maharjan
EVER22116,13,2022,Sulaiman Hamood,Mahfoodh Al Nabbi
EVER22116,14,2022,James Owen,McManus
EVER22116,15,2022,Heinz Anton,Mueller
EVER22116,16,2022,Robert Alain,Ruckstuhl
EVER22116,17,2022,Prakriti,Varshney
